2009-02-20 23:21:44,D2B,90,2,2,10,22,1,8,100,80,0,0,0,0,0
2009-02-20 23:22:59,D2B,91,2,2,10,22,1,9,83,100,0,0,0,0,0
2009-02-20 23:24:26,D2B,87,2,2,10,22,1,10,83,100,0,0,0,0,0
2009-02-20 23:29:57,D2B,100,2,2,10,22,1,11,100,100,0,0,0,0,0
2009-02-20 23:32:07,D2B,100,2,2,10,22,1,12,100,100,0,0,0,0,0
2009-02-20 23:33:26,D2B,87,2,2,10,22,1,13,75,100,0,0,0,0,0
2009-02-21 23:05:11,D2B,100,2,2,10,22,0,1,100,100,0,0,0,0,0
2009-02-21 23:07:54,D2B,100,2,2,10,22,1,2,100,100,0,0,0,0,0
2009-02-21 23:09:39,D2B,85,2,2,10,22,1,3,50,100,0,0,0,0,0
2009-02-21 23:11:21,D2B,100,2,2,10,22,1,4,100,100,0,0,0,0,0
2009-02-21 23:13:47,D2B,100,2,2,10,22,1,5,100,100,0,0,0,0,0
2009-02-21 23:16:46,D2B,91,2,2,10,22,1,6,100,87,0,0,0,0,0
2009-02-21 23:31:06,D2B,100,2,2,10,22,1,7,100,100,0,0,0,0,0
2009-02-22 13:57:38,D1B,100,2,1,10,21,1,1,100,100,0,0,0,0,0
2009-02-22 13:59:08,D2B,90,2,2,10,22,1,2,75,100,0,0,0,0,0
2009-02-22 14:00:32,D2B,100,2,2,10,22,1,3,100,100,0,0,0,0,0
2009-02-22 14:03:01,D2B,100,2,2,10,22,1,4,100,100,0,0,0,0,0
2009-02-22 14:04:37,D3B,10,2,3,10,23,1,5,0,20,0,0,0,0,0
2009-02-22 14:06:10,D3B,27,2,3,10,23,1,6,0,50,0,0,0,0,0
2009-02-22 14:09:57,D3B,33,2,3,10,23,1,7,0,50,0,0,0,0,0
2009-02-22 14:34:19,D3B,33,2,3,10,23,1,8,0,50,0,0,0,0,0
2009-02-22 14:35:25,D3B,25,2,3,10,23,1,9,0,50,0,0,0,0,0
2009-02-22 14:36:28,D3B,7,2,3,10,23,1,10,0,12,0,0,0,0,0
2009-02-22 14:38:26,D3B,27,2,3,10,23,1,11,0,42,0,0,0,0,0
2009-02-22 14:40:57,D3B,20,2,3,10,23,1,12,0,40,0,0,0,0,0
2009-02-22 14:42:54,D3B,22,2,3,10,23,1,13,0,50,0,0,0,0,0
2009-02-22 14:44:49,D3B,20,2,3,10,23,1,14,0,40,0,0,0,0,0
2009-02-22 15:00:09,D3B,55,2,3,10,23,1,15,0,62,0,0,0,0,0
2009-02-22 15:04:40,D3B,44,2,3,10,23,1,16,0,80,0,0,0,0,0
2009-02-22 15:12:17,D3B,27,2,3,10,23,1,17,0,60,0,0,0,0,0
2009-02-22 15:13:21,D3B,44,2,3,10,23,1,18,0,100,0,0,0,0,0
2009-02-22 16:39:25,D3B,25,2,3,10,23,1,1,0,40,0,0,0,0,0
2009-02-22 16:42:19,D3B,14,2,3,10,23,1,2,0,25,0,0,0,0,0
2009-02-22 16:43:21,D3B,0,2,3,10,23,1,3,0,0,0,0,0,0,0
2009-02-22 17:14:45,D3B,40,2,3,10,23,1,4,0,50,0,0,0,0,0
2009-02-22 17:16:06,D3B,41,2,3,10,23,1,5,0,62,0,0,0,0,0
2009-02-22 17:17:38,D3B,50,2,3,10,23,1,6,0,100,0,0,0,0,0
2009-02-22 17:41:19,D3B,50,2,3,10,23,1,7,0,83,0,0,0,0,0
2009-02-22 17:42:25,D3B,25,2,3,10,23,1,8,0,42,0,0,0,0,0
2009-02-22 23:10:05,D3B,20,2,3,10,23,1,1,0,33,0,0,0,0,0
2009-02-22 23:11:07,D3B,50,2,3,10,23,1,2,0,100,0,0,0,0,0
2009-02-22 23:13:44,D3B,13,2,3,10,23,1,3,0,28,0,0,0,0,0
2009-02-22 23:15:27,D3B,28,2,3,10,23,1,4,0,50,0,0,0,0,0
2009-02-22 23:16:33,D3B,0,2,3,10,23,1,5,0,0,0,0,0,0,0
2009-03-02 00:02:47,D1B,100,2,1,10,21,1,1,100,100,0,0,0,0,0
2009-03-02 00:03:49,D2B,100,2,2,10,22,0,1,100,100,0,0,0,0,0
2009-03-02 00:24:05,D2B,100,2,2,10,22,1,2,100,100,0,0,0,0,0
2009-03-02 00:25:57,D2B,100,2,2,10,22,1,3,100,100,0,0,0,0,0
2009-03-02 00:26:55,D2B,100,2,2,10,22,1,4,100,100,0,0,0,0,0
2009-03-02 00:29:03,D2B,92,2,2,10,22,1,5,100,88,0,0,0,0,0
2009-03-08 23:11:10,D2B,100,2,2,10,22,1,1,100,100,0,0,0,0,0
2009-03-08 23:12:20,D3B,40,2,3,10,23,1,1,0,66,0,0,0,0,0
2009-03-08 23:15:22,D3B,66,2,3,10,23,1,2,0,100,0,0,0,0,0
2009-03-08 23:16:55,D3B,44,2,3,10,23,1,3,0,80,0,0,0,0,0
2009-03-08 23:18:19,D3B,11,2,3,10,23,1,4,0,33,0,0,0,0,0
2009-03-08 23:19:27,D3B,55,2,3,10,23,1,5,0,62,0,0,0,0,0
2009-03-08 23:20:55,D3B,63,2,3,10,23,1,6,0,100,0,0,0,0,0
2009-03-08 23:22:44,D3B,33,2,3,10,23,1,7,0,100,0,0,0,0,0
2009-03-08 23:23:51,D3B,28,2,3,10,23,1,8,0,50,0,0,0,0,0
2009-03-11 18:14:44,D1B,100,2,1,10,21,1,1,100,100,0,0,0,0,0
2009-03-11 18:15:44,D1B,100,2,1,10,21,1,2,100,100,0,0,0,0,0
2009-03-11 18:17:55,D2B,100,2,2,10,22,1,3,100,100,0,0,0,0,0
2009-03-11 18:20:54,D2B,80,2,2,10,22,1,4,100,60,0,0,0,0,0
2009-03-11 18:22:23,D2B,100,2,2,10,22,1,5,100,100,0,0,0,0,0
2009-03-11 18:24:43,D2B,90,2,2,10,22,1,6,80,100,0,0,0,0,0
2009-03-11 18:27:15,D2B,100,2,2,10,22,1,7,100,100,0,0,0,0,0
2009-03-11 18:30:02,D3B,33,2,3,10,23,1,8,0,66,0,0,0,0,0
2009-03-11 21:25:33,D3B,27,2,3,10,23,1,9,0,37,0,0,0,0,0
2009-03-11 22:13:34,D3B,40,2,3,10,23,1,10,0,50,0,0,0,0,0
2009-03-11 22:15:48,D3B,33,2,3,10,23,1,1,0,75,0,0,0,0,0
2009-03-11 22:20:22,D3B,40,2,3,10,23,1,2,0,100,0,0,0,0,0
2009-03-11 22:27:17,D3B,22,2,3,10,23,1,1,0,40,0,0,0,0,0
2009-03-11 22:28:18,D3B,45,2,3,10,23,1,2,0,71,0,0,0,0,0
2009-03-11 22:29:36,D3B,37,2,3,10,23,1,3,0,60,0,0,0,0,0
2009-03-11 22:36:17,D3B,33,2,3,10,23,1,4,0,66,0,0,0,0,0
2009-03-11 22:38:45,D3B,16,2,3,10,23,1,5,0,28,0,0,0,0,0
2009-03-11 22:40:47,D3B,46,2,3,10,23,1,6,0,87,0,0,0,0,0
2009-03-11 22:42:39,D3B,25,2,3,10,23,1,7,0,40,0,0,0,0,0
2009-03-11 22:45:53,D3B,18,2,3,10,23,1,8,0,66,0,0,0,0,0
2009-03-11 22:49:32,D3B,0,2,3,10,23,1,9,0,0,0,0,0,0,0
2009-03-11 22:51:13,D3B,40,2,3,10,23,1,10,0,100,0,0,0,0,0
2009-03-11 22:54:30,D3B,40,2,3,10,23,1,11,0,57,0,0,0,0,0
2009-03-11 22:58:51,D3B,45,2,3,10,23,1,12,0,71,0,0,0,0,0
2009-03-11 23:07:12,D3B,42,2,3,10,23,1,13,0,75,0,0,0,0,0
2009-03-11 23:08:58,D3B,30,2,3,10,23,1,14,0,66,0,0,0,0,0
2009-03-11 23:10:36,D3B,44,2,3,10,23,1,15,0,66,0,0,0,0,0
2009-03-11 23:17:48,D3B,37,2,3,10,23,1,16,0,75,0,0,0,0,0
2009-03-11 23:19:33,D3B,23,2,3,10,23,1,17,0,42,0,0,0,0,0
2009-03-16 13:51:24,D1B,100,2,1,10,41,1,1,100,100,0,0,0,0,0
2009-03-16 13:53:16,D2B,94,2,2,10,42,1,2,100,88,0,0,0,0,0
2009-03-16 14:01:22,D2B,100,2,2,10,42,1,3,100,100,0,0,0,0,0
2009-03-16 14:06:52,D3B,58,2,3,10,43,1,4,57,58,0,0,0,0,0
2009-03-16 14:09:13,D3B,63,2,3,10,43,1,5,70,55,0,0,0,0,0
2009-03-16 14:11:55,D3B,80,2,3,10,43,1,6,62,91,0,0,0,0,0
