"Timestamp","Date","WeekDay","Hour","Easiness","Grade","Treadmill"
2013-08-23 22:56:28,2013-08-24,"Friday","22",2.5,4,FALSE
2013-08-23 22:56:36,2013-08-24,"Friday","22",2.5,4,FALSE
2013-08-23 22:56:41,2013-08-24,"Friday","22",1.94,3,FALSE
2013-08-23 22:56:43,2013-08-24,"Friday","22",1.575,4,FALSE
2013-08-23 22:56:44,2013-08-24,"Friday","22",1.3,4,FALSE
2013-08-23 22:56:45,2013-08-24,"Friday","22",1.3,4,FALSE
2013-08-23 22:56:47,2013-08-24,"Friday","22",1.3,3,FALSE
2013-08-23 22:56:48,2013-08-24,"Friday","22",1.37,4,FALSE
2013-08-23 22:56:50,2013-08-24,"Friday","22",2.5,4,FALSE
2013-08-23 22:57:01,2013-08-24,"Friday","22",1.3,4,FALSE
2013-08-23 22:57:03,2013-08-24,"Friday","22",1.3,3,FALSE
2013-08-23 22:57:06,2013-08-24,"Friday","22",1.429,4,FALSE
2013-08-23 22:57:08,2013-08-24,"Friday","22",1.366,4,FALSE
2013-08-23 22:57:11,2013-08-24,"Friday","22",1.629,4,FALSE
2013-08-23 22:57:17,2013-08-24,"Friday","22",2.05012589875136,4,FALSE
2013-08-23 22:57:21,2013-08-24,"Friday","22",1.925,4,FALSE
2013-08-23 22:57:23,2013-08-24,"Friday","22",1.819,4,FALSE
2013-08-23 22:57:26,2013-08-24,"Friday","22",1.629,4,FALSE
2013-08-23 22:57:28,2013-08-24,"Friday","22",1.832,4,FALSE
2013-08-23 22:57:31,2013-08-24,"Friday","22",1.671,4,FALSE
2013-08-23 22:57:33,2013-08-24,"Friday","22",2.088,4,FALSE
2013-08-23 22:57:35,2013-08-24,"Friday","22",2.101,4,FALSE
2013-08-23 22:57:39,2013-08-24,"Friday","22",2.116,4,FALSE
2013-08-23 22:57:40,2013-08-24,"Friday","22",2.021,4,FALSE
2013-08-23 22:57:41,2013-08-24,"Friday","22",2.159,4,FALSE
2013-08-23 22:57:42,2013-08-24,"Friday","22",1.96,4,FALSE
2013-08-23 22:57:43,2013-08-24,"Friday","22",2.162,4,FALSE
2013-08-23 22:57:45,2013-08-24,"Friday","22",1.785,3,FALSE
2013-08-23 22:57:46,2013-08-24,"Friday","22",1.959,4,FALSE
2013-08-23 22:57:47,2013-08-24,"Friday","22",2.275,4,FALSE
2013-08-23 22:57:48,2013-08-24,"Friday","22",2.274,4,FALSE
2013-08-23 22:57:50,2013-08-24,"Friday","22",2.263,4,FALSE
2013-08-23 22:57:51,2013-08-24,"Friday","22",2.267,4,FALSE
2013-08-23 22:57:54,2013-08-24,"Friday","22",2.437,2,FALSE
2013-08-24 09:10:21,2013-08-24,"Saturday","9",2.5,4,FALSE
2013-08-25 09:53:20,2013-08-25,"Sunday","9",2.08,3,TRUE
2013-08-25 09:53:23,2013-08-25,"Sunday","9",2.22,3,TRUE
2013-08-25 09:53:29,2013-08-25,"Sunday","9",2.5,4,TRUE
2013-08-25 16:48:52,2013-08-25,"Sunday","16",2.7,5,TRUE
2013-08-25 16:48:56,2013-08-25,"Sunday","16",1.3,3,TRUE
2013-08-25 16:49:05,2013-08-25,"Sunday","16",2.5,4,TRUE
2013-08-25 16:49:08,2013-08-25,"Sunday","16",1.3,4,TRUE
2013-08-25 16:50:17,2013-08-25,"Sunday","16",2.5,4,TRUE
2013-08-25 16:50:23,2013-08-25,"Sunday","16",2.03944340877633,4,TRUE
2013-08-25 16:50:29,2013-08-25,"Sunday","16",1.74492318243868,4,TRUE
2013-08-25 16:50:36,2013-08-25,"Sunday","16",2.04037141096835,4,TRUE
2013-08-25 16:50:38,2013-08-25,"Sunday","16",1.3,4,TRUE
2013-08-25 16:53:04,2013-08-25,"Sunday","16",2.04141788379058,4,TRUE
2013-08-25 16:53:11,2013-08-25,"Sunday","16",1.3,2,TRUE
2013-08-25 16:53:13,2013-08-25,"Sunday","16",1.3,4,TRUE
2013-08-25 16:53:15,2013-08-25,"Sunday","16",1.91562423609044,4,TRUE
2013-08-25 16:53:19,2013-08-25,"Sunday","16",1.498,4,TRUE
2013-08-25 16:53:21,2013-08-25,"Sunday","16",1.888,4,TRUE
2013-08-25 16:53:23,2013-08-25,"Sunday","16",1.622,4,TRUE
2013-08-25 16:53:25,2013-08-25,"Sunday","16",1.565,3,TRUE
2013-08-25 16:53:28,2013-08-25,"Sunday","16",2.09,4,TRUE
2013-08-25 16:53:32,2013-08-25,"Sunday","16",1.634,3,TRUE
2013-08-25 16:53:36,2013-08-25,"Sunday","16",2.012,4,TRUE
2013-08-25 16:53:37,2013-08-25,"Sunday","16",2.095,4,TRUE
2013-08-25 16:53:43,2013-08-25,"Sunday","16",1.983,4,TRUE
2013-08-25 16:53:47,2013-08-25,"Sunday","16",2.103,4,TRUE
2013-08-25 16:53:48,2013-08-25,"Sunday","16",1.843,4,TRUE
2013-08-25 16:53:55,2013-08-25,"Sunday","16",2.191,4,TRUE
2013-08-25 16:53:59,2013-08-25,"Sunday","16",1.573,4,TRUE
2013-08-25 16:54:00,2013-08-25,"Sunday","16",1.717,4,TRUE
2013-08-25 16:54:04,2013-08-25,"Sunday","16",1.614,4,TRUE
2013-08-25 16:54:08,2013-08-25,"Sunday","16",2.135,4,TRUE
2013-08-25 16:54:10,2013-08-25,"Sunday","16",2.295,4,TRUE
2013-08-25 16:54:12,2013-08-25,"Sunday","16",2.152,4,TRUE
2013-08-25 16:54:14,2013-08-25,"Sunday","16",2.156,4,TRUE
2013-08-25 16:54:15,2013-08-25,"Sunday","16",2.324,5,TRUE
2013-08-25 16:54:18,2013-08-25,"Sunday","16",1.931,4,TRUE
2013-08-25 16:54:21,2013-08-25,"Sunday","16",2.098,4,TRUE
2013-08-25 16:54:28,2013-08-25,"Sunday","16",2.126,4,TRUE
2013-08-25 16:54:30,2013-08-25,"Sunday","16",2.23,4,TRUE
2013-08-25 16:54:32,2013-08-25,"Sunday","16",2.054,4,TRUE
2013-08-25 16:54:33,2013-08-25,"Sunday","16",2.151,4,TRUE
2013-08-25 16:54:36,2013-08-25,"Sunday","16",2.058,4,TRUE
2013-08-25 16:54:40,2013-08-25,"Sunday","16",2.194,4,TRUE
2013-08-25 16:56:22,2013-08-25,"Sunday","16",2.177,4,TRUE
2013-08-25 16:56:24,2013-08-25,"Sunday","16",2.27,4,TRUE
2013-08-25 16:56:25,2013-08-25,"Sunday","16",2.275,4,TRUE
2013-08-25 16:56:27,2013-08-25,"Sunday","16",2.579,4,TRUE
2013-08-25 16:56:29,2013-08-25,"Sunday","16",2.579,4,TRUE
2013-08-25 16:56:30,2013-08-25,"Sunday","16",2.59,4,TRUE
2013-08-26 14:46:32,2013-08-26,"Monday","14",2.36,4,TRUE
2013-08-26 14:46:50,2013-08-26,"Monday","14",2.5,4,TRUE
2013-08-26 14:47:00,2013-08-26,"Monday","14",2.5,4,TRUE
2013-08-26 14:47:16,2013-08-26,"Monday","14",1.92,4,TRUE
2013-08-26 14:47:28,2013-08-26,"Monday","14",1.3,4,TRUE
2013-08-26 14:47:36,2013-08-26,"Monday","14",1.3,4,TRUE
2013-08-26 14:47:40,2013-08-26,"Monday","14",1.46496871995182,4,TRUE
2013-08-26 14:47:47,2013-08-26,"Monday","14",1.3,4,TRUE
2013-08-26 14:47:50,2013-08-26,"Monday","14",1.792,4,TRUE
2013-08-26 14:47:53,2013-08-26,"Monday","14",1.555,3,TRUE
2013-08-26 14:48:36,2013-08-26,"Monday","14",1.3,3,TRUE
2013-08-26 14:48:37,2013-08-26,"Monday","14",1.316,4,TRUE
2013-08-26 14:48:41,2013-08-26,"Monday","14",2.05430294084452,4,TRUE
2013-08-26 14:48:47,2013-08-26,"Monday","14",1.655,2,TRUE
2013-08-26 14:48:49,2013-08-26,"Monday","14",2.06,4,TRUE
2013-08-26 14:48:50,2013-08-26,"Monday","14",1.586,3,TRUE
2013-08-26 14:48:54,2013-08-26,"Monday","14",2.083,4,TRUE
2013-08-26 14:49:13,2013-08-26,"Monday","14",1.917,4,TRUE
2013-08-26 14:49:15,2013-08-26,"Monday","14",1.833,4,TRUE
2013-08-26 14:49:23,2013-08-26,"Monday","14",1.985,4,TRUE
2013-08-26 14:49:24,2013-08-26,"Monday","14",2.015,4,TRUE
2013-08-26 14:49:47,2013-08-26,"Monday","14",2.016,4,TRUE
2013-08-26 14:49:48,2013-08-26,"Monday","14",2.159,4,TRUE
2013-08-26 14:49:49,2013-08-26,"Monday","14",1.805,4,TRUE
2013-08-26 14:49:53,2013-08-26,"Monday","14",1.943,4,TRUE
2013-08-26 14:50:20,2013-08-26,"Monday","14",2.295,4,TRUE
2013-08-26 14:50:22,2013-08-26,"Monday","14",2.273,4,TRUE
2013-08-26 14:50:24,2013-08-26,"Monday","14",2.148,4,TRUE
2013-08-27 11:15:04,2013-08-27,"Tuesday","11",2.5,4,FALSE
2013-08-27 11:15:14,2013-08-27,"Tuesday","11",2.5,4,FALSE
2013-08-27 11:15:16,2013-08-27,"Tuesday","11",2.36,4,FALSE
2013-08-27 11:15:24,2013-08-27,"Tuesday","11",1.3,4,FALSE
2013-08-27 11:15:27,2013-08-27,"Tuesday","11",1.3,4,FALSE
2013-08-27 11:15:35,2013-08-27,"Tuesday","11",2.03746444712455,4,FALSE
2013-08-27 11:15:37,2013-08-27,"Tuesday","11",1.3,4,FALSE
2013-08-27 11:15:39,2013-08-27,"Tuesday","11",1.379,4,FALSE
2013-08-27 11:15:40,2013-08-27,"Tuesday","11",1.47,4,FALSE
2013-08-27 11:15:43,2013-08-27,"Tuesday","11",1.446,4,FALSE
2013-08-27 11:15:45,2013-08-27,"Tuesday","11",1.817,3,FALSE
2013-08-27 11:15:51,2013-08-27,"Tuesday","11",1.322,4,FALSE
2013-08-27 11:15:56,2013-08-27,"Tuesday","11",1.921,4,FALSE
2013-08-27 11:15:59,2013-08-27,"Tuesday","11",1.956,4,FALSE
2013-08-27 11:16:01,2013-08-27,"Tuesday","11",2.072,4,FALSE
2013-08-27 11:16:04,2013-08-27,"Tuesday","11",1.95,4,FALSE
2013-08-27 11:16:07,2013-08-27,"Tuesday","11",1.819,4,FALSE
2013-08-27 11:16:11,2013-08-27,"Tuesday","11",2.097,4,FALSE
2013-08-27 11:16:12,2013-08-27,"Tuesday","11",2.155,4,FALSE
2013-08-27 11:16:15,2013-08-27,"Tuesday","11",1.708,3,FALSE
2013-08-27 11:16:32,2013-08-27,"Tuesday","11",2.033,4,FALSE
2013-08-27 11:16:35,2013-08-27,"Tuesday","11",2.043,4,FALSE
2013-08-27 11:16:36,2013-08-27,"Tuesday","11",2.71,4,FALSE
2013-08-27 11:16:37,2013-08-27,"Tuesday","11",2.356,4,FALSE
2013-08-27 11:16:40,2013-08-27,"Tuesday","11",2.59,4,FALSE
2013-08-28 13:45:21,2013-08-28,"Wednesday","13",2.5,4,TRUE
2013-08-28 13:45:29,2013-08-28,"Wednesday","13",2.5,4,TRUE
2013-08-28 13:45:32,2013-08-28,"Wednesday","13",1.3,2,TRUE
2013-08-28 13:45:38,2013-08-28,"Wednesday","13",1.3,4,TRUE
2013-08-28 13:46:39,2013-08-28,"Wednesday","13",1.3,4,TRUE
2013-08-28 13:46:44,2013-08-28,"Wednesday","13",2.5,4,TRUE
2013-08-28 13:46:45,2013-08-28,"Wednesday","13",1.3,4,TRUE
2013-08-28 13:46:50,2013-08-28,"Wednesday","13",1.88425581390385,4,TRUE
2013-08-28 13:47:22,2013-08-28,"Wednesday","13",1.3,4,TRUE
2013-08-28 13:47:32,2013-08-28,"Wednesday","13",2.062,4,TRUE
2013-08-28 13:48:19,2013-08-28,"Wednesday","13",2.062,4,TRUE
2013-08-28 13:48:20,2013-08-28,"Wednesday","13",1.825,4,TRUE
2013-08-28 13:48:29,2013-08-28,"Wednesday","13",1.934,4,TRUE
2013-08-28 13:48:35,2013-08-28,"Wednesday","13",1.738,2,TRUE
2013-08-28 13:48:39,2013-08-28,"Wednesday","13",2.135,4,TRUE
2013-08-28 13:48:49,2013-08-28,"Wednesday","13",2.504,4,TRUE
2013-08-28 13:48:53,2013-08-28,"Wednesday","13",2.023,4,TRUE
2013-08-28 13:48:55,2013-08-28,"Wednesday","13",2.156,4,TRUE
2013-08-28 13:48:59,2013-08-28,"Wednesday","13",1.96,4,TRUE
2013-08-28 13:49:30,2013-08-28,"Wednesday","13",2.157,4,TRUE
2013-08-28 13:49:32,2013-08-28,"Wednesday","13",2.202,4,TRUE
2013-08-28 13:49:34,2013-08-28,"Wednesday","13",2.202,4,TRUE
2013-08-28 13:49:38,2013-08-28,"Wednesday","13",2.399,4,TRUE
2013-08-29 21:40:34,2013-08-30,"Thursday","21",2.5,4,FALSE
2013-08-29 21:41:35,2013-08-30,"Thursday","21",2.5,4,FALSE
2013-08-29 21:42:07,2013-08-30,"Thursday","21",2.5,4,FALSE
2013-08-29 21:42:13,2013-08-30,"Thursday","21",2.5,4,FALSE
2013-08-29 21:43:10,2013-08-30,"Thursday","21",1.36,3,FALSE
2013-08-29 21:44:53,2013-08-30,"Thursday","21",2.5,4,FALSE
2013-08-29 21:45:09,2013-08-30,"Thursday","21",2.04,2,FALSE
2013-08-29 21:45:14,2013-08-30,"Thursday","21",1.3,3,FALSE
2013-08-29 21:45:18,2013-08-30,"Thursday","21",1.3,4,FALSE
2013-08-29 21:45:27,2013-08-30,"Thursday","21",1.3,4,FALSE
2013-08-29 21:45:29,2013-08-30,"Thursday","21",1.3,4,FALSE
2013-08-29 21:45:31,2013-08-30,"Thursday","21",1.3,4,FALSE
2013-08-29 21:45:36,2013-08-30,"Thursday","21",2.03761626195323,4,FALSE
2013-08-29 21:47:22,2013-08-30,"Thursday","21",2.5,4,FALSE
2013-08-29 21:48:01,2013-08-30,"Thursday","21",1.37,4,FALSE
2013-08-29 21:48:06,2013-08-30,"Thursday","21",1.3,2,FALSE
2013-08-29 21:48:10,2013-08-30,"Thursday","21",1.485,4,FALSE
2013-08-29 21:48:14,2013-08-30,"Thursday","21",1.537,4,FALSE
2013-08-29 21:48:26,2013-08-30,"Thursday","21",1.3,4,FALSE
2013-08-29 21:48:33,2013-08-30,"Thursday","21",1.499,2,FALSE
2013-08-29 21:48:39,2013-08-30,"Thursday","21",1.684,4,FALSE
2013-08-29 21:48:45,2013-08-30,"Thursday","21",1.928,4,FALSE
2013-08-29 21:48:51,2013-08-30,"Thursday","21",1.925,4,FALSE
2013-08-29 21:48:57,2013-08-30,"Thursday","21",1.777,2,FALSE
2013-08-29 21:49:01,2013-08-30,"Thursday","21",2.046,5,FALSE
2013-08-29 21:49:05,2013-08-30,"Thursday","21",1.873,4,FALSE
2013-08-29 21:49:07,2013-08-30,"Thursday","21",1.901,4,FALSE
2013-08-29 21:49:10,2013-08-30,"Thursday","21",2.016,4,FALSE
2013-08-29 21:49:15,2013-08-30,"Thursday","21",2.157,4,FALSE
2013-08-29 21:49:25,2013-08-30,"Thursday","21",2.018,4,FALSE
2013-08-29 21:49:35,2013-08-30,"Thursday","21",2.223,4,FALSE
2013-08-29 21:49:39,2013-08-30,"Thursday","21",2.155,4,FALSE
2013-08-29 21:49:41,2013-08-30,"Thursday","21",2.098,4,FALSE
2013-08-29 21:49:43,2013-08-30,"Thursday","21",2.403,4,FALSE
2013-08-29 21:49:45,2013-08-30,"Thursday","21",2.455,5,FALSE
2013-09-01 19:29:31,2013-09-02,"Sunday","19",2.5,5,FALSE
2013-09-01 19:30:45,2013-09-02,"Sunday","19",2.5,5,FALSE
2013-09-01 19:32:45,2013-09-02,"Sunday","19",2.5,5,FALSE
2013-09-01 19:36:34,2013-09-02,"Sunday","19",2.5,5,FALSE
2013-09-01 19:38:38,2013-09-02,"Sunday","19",2.5,5,FALSE
2013-09-01 19:39:06,2013-09-02,"Sunday","19",2.5,5,FALSE
2013-09-01 19:39:25,2013-09-02,"Sunday","19",2.5,4,FALSE
2013-09-01 19:41:05,2013-09-02,"Sunday","19",2.5,4,FALSE
2013-09-03 21:44:20,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:44:35,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:44:43,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:44:55,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:45:24,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:45:40,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:46:20,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:48:09,2013-09-04,"Tuesday","21",2.34,4,FALSE
2013-09-03 21:50:03,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:50:05,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:50:11,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:50:28,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:50:31,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:50:37,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:51:11,2013-09-04,"Tuesday","21",1.6,2,FALSE
2013-09-03 21:51:19,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:51:25,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:51:27,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:51:29,2013-09-04,"Tuesday","21",2.8,5,FALSE
2013-09-03 21:51:33,2013-09-04,"Tuesday","21",1.42,2,FALSE
2013-09-03 21:58:25,2013-09-04,"Tuesday","21",2.5,4,FALSE
2013-09-03 21:58:28,2013-09-04,"Tuesday","21",1.3,3,FALSE
2013-09-03 21:59:41,2013-09-04,"Tuesday","21",1.3,2,FALSE
2013-09-03 21:59:58,2013-09-04,"Tuesday","21",1.3,3,FALSE
2013-09-03 22:00:01,2013-09-04,"Tuesday","22",1.3,4,FALSE
2013-09-03 22:00:04,2013-09-04,"Tuesday","22",2.5,4,FALSE
2013-09-03 22:00:06,2013-09-04,"Tuesday","22",2.36,4,FALSE
2013-09-03 22:00:08,2013-09-04,"Tuesday","22",2.5,4,FALSE
2013-09-03 22:00:15,2013-09-04,"Tuesday","22",2.03761626195323,4,FALSE
2013-09-03 22:00:19,2013-09-04,"Tuesday","22",1.3,4,FALSE
2013-09-03 22:00:22,2013-09-04,"Tuesday","22",2.03786889766714,4,FALSE
2013-09-03 22:00:24,2013-09-04,"Tuesday","22",1.3,2,FALSE
2013-09-03 22:00:25,2013-09-04,"Tuesday","22",1.3,3,FALSE
2013-09-03 22:00:36,2013-09-04,"Tuesday","22",1.3,4,FALSE
2013-09-03 22:00:38,2013-09-04,"Tuesday","22",2.5,4,FALSE
2013-09-03 22:00:43,2013-09-04,"Tuesday","22",2.04071579191025,4,FALSE
2013-09-03 22:00:44,2013-09-04,"Tuesday","22",1.323,4,FALSE
2013-09-03 22:00:47,2013-09-04,"Tuesday","22",1.34887886361144,3,FALSE
2013-09-03 22:00:49,2013-09-04,"Tuesday","22",1.74535149667897,4,FALSE
2013-09-03 22:00:53,2013-09-04,"Tuesday","22",1.3,3,FALSE
2013-09-03 22:00:57,2013-09-04,"Tuesday","22",1.3,2,FALSE
2013-09-03 22:01:01,2013-09-04,"Tuesday","22",1.31,2,FALSE
2013-09-03 22:01:02,2013-09-04,"Tuesday","22",1.799,4,FALSE
2013-09-03 22:01:06,2013-09-04,"Tuesday","22",1.59469462063881,4,FALSE
2013-09-03 22:01:07,2013-09-04,"Tuesday","22",1.399,4,FALSE
2013-09-04 13:19:45,2013-09-04,"Wednesday","13",2.5,5,FALSE
2013-09-10 11:18:18,2013-09-10,"Tuesday","11",2.5,5,FALSE
2013-09-14 17:49:43,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:49:45,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:49:52,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:49:58,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:50:02,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:50:27,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:50:36,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:50:42,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:50:50,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:51:46,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:52:06,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:52:09,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:52:49,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:52:55,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:53:07,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:53:09,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:53:16,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:53:23,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:53:35,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:53:38,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:53:58,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:54:02,2013-09-14,"Saturday","17",2.36,4,TRUE
2013-09-14 17:54:04,2013-09-14,"Saturday","17",1.3,2,TRUE
2013-09-14 17:54:07,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:54:10,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:54:31,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:54:36,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:54:38,2013-09-14,"Saturday","17",2.22,3,TRUE
2013-09-14 17:55:05,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:55:10,2013-09-14,"Saturday","17",2.34,2,TRUE
2013-09-14 17:55:13,2013-09-14,"Saturday","17",2.08,4,TRUE
2013-09-14 17:55:14,2013-09-14,"Saturday","17",2.08,3,TRUE
2013-09-14 17:55:18,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:55:20,2013-09-14,"Saturday","17",1.94,3,TRUE
2013-09-14 17:55:22,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:55:25,2013-09-14,"Saturday","17",1.74,2,TRUE
2013-09-14 17:55:27,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:55:30,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:55:39,2013-09-14,"Saturday","17",2.08,4,TRUE
2013-09-14 17:55:44,2013-09-14,"Saturday","17",2.8,5,TRUE
2013-09-14 17:55:46,2013-09-14,"Saturday","17",2.7,5,TRUE
2013-09-14 17:55:49,2013-09-14,"Saturday","17",1.3,2,TRUE
2013-09-14 17:55:51,2013-09-14,"Saturday","17",1.3,3,TRUE
2013-09-14 17:56:00,2013-09-14,"Saturday","17",2.04,3,TRUE
2013-09-14 17:56:04,2013-09-14,"Saturday","17",2.06,2,TRUE
2013-09-14 17:56:05,2013-09-14,"Saturday","17",2.2,4,TRUE
2013-09-14 17:56:07,2013-09-14,"Saturday","17",2.5,4,TRUE
2013-09-14 17:56:11,2013-09-14,"Saturday","17",2.36,3,TRUE
2013-09-14 17:56:13,2013-09-14,"Saturday","17",1.3,4,TRUE
2013-09-14 17:56:16,2013-09-14,"Saturday","17",1.3,3,TRUE
2013-09-14 17:56:20,2013-09-14,"Saturday","17",1.3,2,TRUE
2013-09-15 20:50:58,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:51:10,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:51:15,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:51:54,2013-09-16,"Sunday","20",2.062,4,FALSE
2013-09-15 20:51:58,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:52:00,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:52:06,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:52:10,2013-09-16,"Sunday","20",1.3,2,FALSE
2013-09-15 20:52:16,2013-09-16,"Sunday","20",1.321,4,FALSE
2013-09-15 20:52:19,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:52:23,2013-09-16,"Sunday","20",1.3,2,FALSE
2013-09-15 20:52:30,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:52:34,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:52:36,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:52:38,2013-09-16,"Sunday","20",2.36,4,FALSE
2013-09-15 20:52:55,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:53:05,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:53:23,2013-09-16,"Sunday","20",1.49698746955127,4,FALSE
2013-09-15 20:53:25,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:53:27,2013-09-16,"Sunday","20",1.3,3,FALSE
2013-09-15 20:53:30,2013-09-16,"Sunday","20",1.305,4,FALSE
2013-09-15 20:53:33,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:53:35,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:53:36,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:53:40,2013-09-16,"Sunday","20",2.03761626195323,4,FALSE
2013-09-15 20:53:48,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:53:50,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:53:53,2013-09-16,"Sunday","20",1.333,4,FALSE
2013-09-15 20:53:58,2013-09-16,"Sunday","20",1.333,4,FALSE
2013-09-15 20:54:03,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:54:40,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:54:44,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:54:47,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:54:49,2013-09-16,"Sunday","20",1.47469462063881,4,FALSE
2013-09-15 20:54:50,2013-09-16,"Sunday","20",1.48,4,FALSE
2013-09-15 20:54:56,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:54:58,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:55:01,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:55:04,2013-09-16,"Sunday","20",1.3,2,FALSE
2013-09-15 20:55:30,2013-09-16,"Sunday","20",2.5,4,FALSE
2013-09-15 20:55:34,2013-09-16,"Sunday","20",1.396,4,FALSE
2013-09-15 20:55:41,2013-09-16,"Sunday","20",1.3,3,FALSE
2013-09-15 20:55:47,2013-09-16,"Sunday","20",1.3,2,FALSE
2013-09-15 20:56:02,2013-09-16,"Sunday","20",2.03993590766285,4,FALSE
2013-09-15 20:56:04,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:56:05,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:56:08,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:56:34,2013-09-16,"Sunday","20",2.04089972594624,4,FALSE
2013-09-15 20:56:36,2013-09-16,"Sunday","20",1.3,4,FALSE
2013-09-15 20:56:38,2013-09-16,"Sunday","20",1.314,4,FALSE
2013-09-15 20:56:42,2013-09-16,"Sunday","20",1.3,3,FALSE
2013-09-15 20:56:45,2013-09-16,"Sunday","20",1.3,2,FALSE
